RecordName,ObsNum,AVG_OBS2ADC_Distance,Speed_Below_Limit,ADC2LaneBound_Distance,FastAccl,HardBrake
Generation0_Scenario37,15,1330.3388263799727,63.87863777126298,0.4950170075125176,2.0,-0.024490870562649557
Generation0_Scenario38,9,989.9103804039156,32.423304266745376,0.5011908813343279,2.0,0.0
Generation0_Scenario39,10,1213.9761766487,31.87437982376383,9223372036854775807,1.9822485932220342,-0.11679056333630207
Generation0_Scenario40,8,1879.9964953725414,50.16502246618172,0.37263071587592034,2.0,-1.1422357751354124
Generation0_Scenario41,10,1162.319846685583,22.841549627159715,0.01233352129394415,1.998228408351912,0.0
Generation0_Scenario42,14,823.1408998698961,41.33335859840308,0.5180284314749157,2.0,-1.6463370699854225
Generation0_Scenario43,14,1300.1726786213326,75.90064984138607,9223372036854775807,1.9919322211975075,-0.25815767146521634
Generation0_Scenario44,6,835.6100809737419,64.90100486328096,1.7210190098874938,2.0,-1.4090652243344042
Generation0_Scenario45,11,1198.584450193906,31.764047274170977,0.000984960183796195,1.9803388884265494,-0.12906268348865127
Generation0_Scenario46,9,1335.7579712646593,38.80286189162068,0.10427593919379984,2.0,-0.35671527184155505
Generation0_Scenario47,14,769.5071654767402,16.472441642126427,0.6475086297449777,2.0,0.0
Generation0_Scenario48,15,775.3532477484478,41.899787642741316,0.594455934852005,2.0,-1.693356460248951
Generation0_Scenario49,13,1017.6729571454517,64.42208313279859,0.5403742080872987,2.0,0.0
Generation0_Scenario50,12,672.6023857846172,16.134810511724268,0.3177615386634782,2.0,-0.10604197019988325
Generation1_Scenario1,9,925.9177081611763,23.856058882456352,0.009614752189390889,-1,9223372036854775807
Generation1_Scenario2,13,1276.3190332237896,32.2087622487015,0.36157906168711734,2.0,0.0
Generation1_Scenario3,12,1315.574570653886,-0.5724243375787559,0.44714371551702964,2.0,-2.3992862151980345
Generation1_Scenario4,6,1104.7553284266398,-2.2168076309909672,0.005846322416378845,2.0,-0.8212665212528261
Generation1_Scenario5,6,756.879077035595,52.55763229284527,0.0004248392023421351,1.9373203703685606,-1.0614225925127052
Generation1_Scenario6,11,1255.7266206126517,64.78355523363456,0.0026850082535247923,2.0,0.0
Generation1_Scenario7,12,797.0787153983362,64.41690402163121,0.532270175699623,2.0,0.0
Generation1_Scenario8,6,1535.0218726686046,24.283184823031498,0.011395923551861836,2.0,-0.5633965979427896
Generation1_Scenario9,15,1057.0158074537553,31.717259903180185,0.00207394656027756,1.9938460909650704,-0.13744527503504866
Generation1_Scenario10,10,1044.4102544128368,31.169533138170614,0.5105194353462813,2.0,-0.33172140913867454
Generation1_Scenario11,12,1376.2323806083605,81.11381085955188,0.006928043653973265,1.9675856987005584,-1.9296648741816032
Generation1_Scenario12,14,1409.7734037886246,67.17843303499481,0.8658972026210402,2.0,-0.03926952023130209
Generation1_Scenario13,15,1335.8821191009997,63.11609204995003,0.4458874234765026,-1,9223372036854775807
Generation1_Scenario14,14,699.57644014547,23.326481567378607,0.001091747339063119,1.9151816182161534,0.0
Generation1_Scenario15,7,824.8474233539212,31.305988336638904,9223372036854775807,1.9819896714829517,-0.18012673537875964
Generation1_Scenario16,6,1278.926756827332,31.531560256263198,0.4279563959200765,2.0,0.0
Generation1_Scenario17,4,1108.9353561109258,44.55738032693928,0.3308295491662124,2.0,-1.5532152782706814
Generation1_Scenario18,12,1165.4444891348628,-11.035396256467987,9223372036854775807,2.0,-0.7280553969318441
Generation1_Scenario19,14,1022.3936041749268,38.42043476161464,0.6567061761866992,2.0,0.0
Generation1_Scenario20,10,1017.1497604830972,21.881490504329747,9.888207976220873e-05,1.9533512348529816,0.0
Generation1_Scenario21,15,797.1326616148542,31.08844836109722,0.0017129748082497364,2.0,-0.24538472272795941
Generation1_Scenario22,15,1221.4263746000336,70.33563009101587,0.0010846337113779396,2.0,-0.9992333460360204
Generation1_Scenario23,11,1392.4915948719126,63.38296669738682,0.35776350667862195,2.0,-2.415050299468234
Generation1_Scenario24,10,721.776673259968,16.86365321446703,0.5720635870338503,2.0,0.0
Generation1_Scenario25,5,595.6724728605125,25.417050475361762,1.8799962721734873,2.0,0.0
Generation1_Scenario26,14,1132.0718558267513,63.25141330813012,0.5150380554073968,2.0,0.0
Generation1_Scenario27,13,1769.9819758971255,67.04467889391182,0.21632216714834787,2.0,-1.0498439403385051
Generation1_Scenario28,12,1449.8829617928498,64.40640497906838,0.25186961402648167,2.0,0.0
Generation1_Scenario29,3,581.8254410169405,2.9899110022505404,0.7796387498935238,2.0,-3.5115936791018934
Generation1_Scenario30,8,997.4377718428096,38.41738996091875,0.6105081715492987,2.0,0.0
Generation1_Scenario31,6,781.2989975859405,28.335583482091288,0.0027077693228046745,2.0,-0.7703263220698117
Generation1_Scenario32,10,1314.9733312321218,72.34981208018444,0.0006724249797714251,2.0,-1.0869492141539558
Generation1_Scenario33,10,1006.9666667965566,36.54793428501833,0.6554325556546292,2.0,0.0
Generation1_Scenario34,8,687.8185863487433,45.85592953743464,0.5710407325558008,2.0,-1.4120414784306081
Generation1_Scenario35,8,910.4017293385307,32.418083621840616,0.5718212286654948,2.0,0.0
Generation1_Scenario36,13,704.2259540395314,8.53024903627994,1.2464421619663983,2.0,0.0
Generation1_Scenario37,15,1100.9508541475004,43.7737783551451,0.13075196386935636,2.0,-1.5854926109379828
Generation1_Scenario38,9,886.7087388774663,32.37914036482822,1.0673214263256128,2.0,0.0
Generation1_Scenario39,10,662.5906170230078,51.42212439428599,1.8771142851445248,2.0,0.0
Generation1_Scenario40,8,1209.5844077004522,64.51922868482478,0.4117759395183947,2.0,0.0
Generation1_Scenario41,10,1718.0067386993828,37.11814701813551,9223372036854775807,1.9939434579853372,0.0
Generation1_Scenario42,14,727.1070687403783,27.584124462311774,1.5539752363883803,2.0,-1.492555831101213
Generation1_Scenario43,14,927.7839046766658,64.43431155226529,0.436754185488351,2.0,0.0
Generation1_Scenario44,6,790.3619441716833,41.120096202631096,1.2278484216884016,2.0,-1.3481963312857048
Generation1_Scenario45,11,976.7074840825925,63.62967875587528,0.26040930809381113,2.0,-0.3223872375675965
Generation1_Scenario46,9,1581.1479791438005,65.34701932261007,0.11640407499200187,2.0,-0.03465918190852366
Generation1_Scenario47,14,926.6579671142528,14.819353129604046,1.8578096126290702,2.0,-1.7572949070429666
Generation1_Scenario48,15,939.2866308383503,37.503979427865644,0.012045786505432976,2.0,-2.008746224027114
Generation1_Scenario49,13,1609.4407513621422,64.27187196200867,0.4355807390058924,2.0,-0.010444344133406527
Generation1_Scenario50,12,867.88332547662,41.974758175657456,0.4823425287220544,4.0,-4.0
Generation2_Scenario1,9,971.2119685725936,-4.766297894748181,0.1376801627400894,2.0,-3.7709081211051894
Generation2_Scenario2,13,896.4304743164448,75.9329149161905,0.15784274076554208,2.0,0.0
Generation2_Scenario3,12,866.1936281025405,18.999160551266264,0.30775843254423585,2.0,-0.9120958189287209
Generation2_Scenario4,6,767.888038857951,50.144241513350295,0.02945341839664841,2.0,-1.2235174832610545
Generation2_Scenario5,6,521.6362601661549,25.41167377614223,2.0223986554614166,2.0,0.0
Generation2_Scenario6,11,1127.8439909409929,-1.1603251036970903,0.06760193511880513,2.0,-2.4546674780798687
Generation2_Scenario7,12,1163.606204103926,52.13425843088491,0.007223726520065903,2.0,-0.6788149970090851
Generation2_Scenario8,6,1283.7564669009544,35.298438771242594,0.48430774011137934,2.0,-1.5861402608374795
Generation2_Scenario9,15,924.9980939639189,25.441121817608995,1.019362244648551,2.0,0.0
Generation2_Scenario10,10,983.6781511837987,32.424067683178656,0.5629366730717837,2.0,0.0
Generation2_Scenario11,12,955.3168286565337,51.11015735252199,9223372036854775807,2.0,0.0
Generation2_Scenario12,14,850.3661064434975,48.40527440146891,9223372036854775807,1.9945208267545451,-1.0275630487927798
Generation2_Scenario13,15,849.4809609079458,32.52841503247887,0.606832511848136,2.0,0.0
Generation2_Scenario14,14,942.3984120901326,25.4238516989099,2.03492991657659,2.0,0.0
Generation2_Scenario15,7,893.0641358368669,31.424611411748764,0.0030107204407152782,1.9568523547822994,-0.19203914117643797
Generation2_Scenario16,6,553.499533031686,33.74307613864478,0.9115910685010727,2.0,-0.25129639711024876
Generation2_Scenario17,4,863.6722341529462,20.71193772737835,0.012692987546831964,2.0,0.0
Generation2_Scenario18,12,1055.8060620803992,32.254850754517435,0.004494432190341711,2.0,0.0
Generation2_Scenario19,14,1067.8443047726125,23.31406608632561,0.09181212367472982,2.0,0.0
Generation2_Scenario20,10,921.7735790481827,25.425028564289562,1.7719882605983324,2.0,0.0
Generation2_Scenario21,15,1310.3644820700003,29.72790598384777,0.5106903350791426,2.0,-0.34745848450709804
Generation2_Scenario22,15,1192.2065324266825,25.809421552547697,0.3779821693572759,2.0,-0.7541799277607055
Generation2_Scenario23,11,792.1898977785394,26.723821132620174,0.0006359284447490697,2.0,-1.9066699731595684
Generation2_Scenario24,10,998.7866486162868,32.52692383843966,0.45671646941805233,2.0,-0.15849316078829395
Generation2_Scenario25,5,620.7769145673858,13.756114772127155,0.3533779185238552,2.0,0.0
Generation2_Scenario26,14,711.0698896029115,69.02815186415049,0.0004692629221840743,1.971712113013086,0.0
Generation2_Scenario27,13,1090.5058719691833,11.43606311000076,9223372036854775807,2.0,-1.2261595858906815
Generation2_Scenario28,12,1260.8634163365318,74.7454346121456,0.0009416819794044228,2.0,-0.44129500476290856
Generation2_Scenario29,3,1430.832747984986,25.42525999141862,1.8528411535338576,2.0,0.0
Generation2_Scenario30,8,1041.7045740224494,32.426472827055676,0.3950490930372955,2.0,0.0
Generation2_Scenario31,6,923.1012636509519,32.2467658219261,9223372036854775807,1.9136172854807831,-0.028410502298556968
Generation2_Scenario32,10,880.9398829867062,66.64444266182335,0.009240966223598953,2.0,0.0
Generation2_Scenario33,10,763.9771747183955,44.2098635209622,0.0012502364726063614,1.9886904300803472,-0.984242285664729
Generation2_Scenario34,8,903.4415740846102,66.8276121688502,0.3956114977127765,2.0,-1.1066236592140524
Generation2_Scenario35,8,1093.5216857018922,29.88914312299856,0.3840157244045665,2.0,0.0
Generation2_Scenario36,13,998.8781032281914,38.43355181991979,0.6887862634764973,2.0,0.0
Generation2_Scenario37,15,1581.7363689149388,38.61033384908672,0.12019199247347666,2.0,-0.9666778811356949
Generation2_Scenario38,9,677.1793281370519,67.52661791799754,0.003159601258616423,1.9352364905503245,0.0
Generation2_Scenario39,10,883.6169111149522,64.41910301517123,0.41871573842139714,2.0,0.0
Generation2_Scenario40,8,834.6030212564624,33.694554880644716,0.32341881601354255,2.0,-0.03761876563817151
Generation2_Scenario41,10,836.7224627947282,38.4167673466442,0.47215707687516534,2.0,0.0
Generation2_Scenario42,14,924.1094572481448,32.00449684568542,0.3914734994425056,2.0,0.0
Generation2_Scenario43,14,1466.96472176419,22.049424569971805,0.006716193265858024,1.9876702135020519,0.0
Generation2_Scenario44,6,867.450691495902,75.51609143693616,0.0038177069750837812,2.0,-0.6515557763382127
Generation2_Scenario45,11,1023.5799256008947,33.35046502592872,0.24756574092533062,2.0,0.0
Generation2_Scenario46,9,786.8607961389306,8.460751443318607,0.8745011317832453,2.0,-0.002631612869233644
Generation2_Scenario47,14,983.6785994434815,1.1846326014609616,0.04236101561138816,2.0,-2.4987921729374785
Generation2_Scenario48,15,1090.92666940209,41.13804911923218,9223372036854775807,1.9823712866233714,-1.2370005820965961
Generation2_Scenario49,13,948.8745598611881,21.474064803445543,0.2850204457479834,2.0,-1.6846888786134975
Generation2_Scenario50,12,1255.0970154889126,25.432857710835584,1.7849568012066528,2.0,0.0
Generation3_Scenario1,9,943.6475614560558,31.357376128767903,0.44965477014769467,-1,9223372036854775807
Generation3_Scenario2,13,1536.7498525851056,49.21413584765551,0.0022687089642731114,2.0,-1.1513343395935822
Generation3_Scenario3,12,855.8204825714967,38.42662195091912,0.7550193700110864,2.0,0.0
Generation3_Scenario4,6,1000.39614864442,65.33967132512721,9223372036854775807,1.999650973125132,-0.28829748363878993
Generation3_Scenario5,6,713.6911328875457,32.42675395333724,0.39243631699731646,2.0,0.0
Generation3_Scenario6,11,673.8571981517329,28.168723219311858,0.0020253976773516986,2.0,-1.429513242578267
Generation3_Scenario7,12,1306.321030823753,64.95051420812986,0.000857036397739652,2.0,0.0
Generation3_Scenario8,6,618.9310349188783,79.38062774433789,0.4747043045832049,2.0,-2.1431436648064417
Generation3_Scenario9,15,1370.7126771724593,63.96615740991691,0.3254158332043326,2.0,-1.2199188531280833
Generation3_Scenario10,10,1050.541221231607,23.827862401420326,0.0019174787535412169,2.0,-0.025435162039517095
Generation3_Scenario11,12,856.8028095352221,25.426032565155303,1.8434452895524325,2.0,0.0
Generation3_Scenario12,14,938.1235216328283,77.63212030990061,9223372036854775807,1.9695974808101142,0.0
Generation3_Scenario13,15,719.1530177290753,72.69597908845068,0.005600354948168716,-1,9223372036854775807
Generation3_Scenario14,14,1033.8855567671644,32.44315959983343,0.5207847069828736,2.0,0.0
Generation3_Scenario15,7,791.0261279273078,40.550121265262426,1.9852638066286035,2.0,0.0
Generation3_Scenario16,6,1678.9099450089736,76.16355580375,0.001387159489564067,1.9907350203032776,-0.22649908230423493
Generation3_Scenario17,4,1066.7143507762926,8.418953620225523,2.033280625479817,2.0,0.0
Generation3_Scenario18,12,862.6949074075741,25.42718206100455,2.0849823520618105,2.0,0.0
Generation3_Scenario19,14,819.1828371948997,61.84331758188756,0.7636378964195163,2.0,0.0
Generation3_Scenario20,10,882.7775562694478,78.10558908616716,0.1849780713001573,2.0,-0.026325571174246352
Generation3_Scenario21,15,1143.4569674651823,33.872315542212,0.01076570894672951,2.0,0.0
Generation3_Scenario22,15,1198.046286887757,47.59430426617041,0.0010389523793640713,1.9031064276657816,-3.260330534288953
Generation3_Scenario23,11,873.8839739166352,0.38547442567665513,2.1288095260866164,2.0,0.0
Generation3_Scenario24,10,816.0816816310872,76.56373715163777,0.21591628960043988,2.0,-0.703824604045117
Generation3_Scenario25,5,1402.137333730851,32.44599969559502,0.453139193921232,2.0,0.0
Generation3_Scenario26,14,791.3872085162502,-4.074323971099101,0.267358422757167,2.0,-3.776056982682587
Generation3_Scenario27,13,927.7189252732138,8.42899807013901,2.185191885265814,2.0,0.0
Generation3_Scenario28,12,1481.4163691468102,76.60571716014064,0.005825855909658724,1.9919474240147415,-0.09274024646126185
Generation3_Scenario29,3,1357.8315656185498,25.42538316842589,2.0413443437655476,2.0,0.0
Generation3_Scenario30,8,1527.3298579129314,77.05369900812278,9223372036854775807,1.9960900084661601,-0.07336267453001233
Generation3_Scenario31,6,541.2046531154833,33.38934908711165,0.23343703554940165,2.0,-1.4845912835696253
Generation3_Scenario32,10,641.7348659884806,21.087916588312183,1.9179983042349906,2.0,-0.49219171061565675
Generation3_Scenario33,10,1214.343202305716,-3.6299946675930777,0.32336542120684664,2.0,-3.3420665862295516
Generation3_Scenario34,8,1420.7627558379813,-1.2091906815696127,0.27819434197849674,2.0,-2.1868361521668347
Generation3_Scenario35,8,1029.2247900849636,34.182103755134094,0.010579944430376673,1.986797751506091,-1.2340275494253643
Generation3_Scenario36,13,702.7038979713665,30.048882613801446,0.0012898360659495771,1.9297331806234193,-0.4077429589376495
Generation3_Scenario37,15,1296.2854283224308,65.31928540159596,0.0009636612716227297,2.0,0.0
Generation3_Scenario38,9,1143.1939019144074,27.180809985859504,0.19250636063468135,2.0,-2.4234491464469605
Generation3_Scenario39,10,639.6119008812306,16.327204929773572,0.3909734916594187,2.0,-0.12920869581074776
Generation3_Scenario40,8,875.6001005047416,62.86369412715205,0.3316654626734021,2.0,0.0
Generation3_Scenario41,10,1202.6648546498798,67.37728924088154,0.0073431701328439715,1.9253228526650616,0.0
Generation3_Scenario42,14,940.4548453877642,38.0648387336983,1.3191498836542568e-05,2.0,-0.47559268081018735
Generation3_Scenario43,14,778.3506773635387,8.434845108897548,2.1443972362896835,2.0,0.0
Generation3_Scenario44,6,922.5456631759206,51.42950008008136,0.6501258955308118,2.0,0.0
Generation3_Scenario45,11,1228.8835107818684,31.13413422145414,0.29627339429760613,2.0,-0.13415496599518728
Generation3_Scenario46,9,1072.312250475653,65.71224795884117,0.003789788458830571,2.0,0.0
Generation3_Scenario47,14,1265.987521793059,0.0036410504286727985,0.0010793483267277336,2.0,-1.8228312522735175
Generation3_Scenario48,15,947.6061565044931,63.67978593383749,0.5335895639115822,2.0,0.0
Generation3_Scenario49,13,1260.2616804857041,37.78479256511532,0.4316568830357378,2.0,-1.6632924479117661
Generation3_Scenario50,12,1120.0841861959989,16.463900408127344,0.28468939083801204,2.0,-1.2445365634126047
Generation4_Scenario1,9,1157.4938147789671,51.42081608675922,0.671154023936577,2.0,0.0
Generation4_Scenario2,13,829.0752553872297,32.648987474298735,9223372036854775807,1.9676376534478233,0.0
Generation4_Scenario3,12,887.1250389762273,25.021378830885787,0.006198436316078138,2.0,0.0
Generation4_Scenario4,6,1088.9870829604386,64.62112479723622,0.5508024014095144,2.0,-0.013361938569585181
Generation4_Scenario5,6,1221.7410543790902,38.511388500670854,0.20682395292637074,2.0,-1.9386625854480044
Generation4_Scenario6,11,792.1221284197171,31.319383859557753,9223372036854775807,1.9883089518714738,-0.19249745056228348
Generation4_Scenario7,12,754.847923855786,43.94814828962427,1.0991781125268023,2.0,-0.8819345995424255
Generation4_Scenario8,6,836.0113280775732,8.417050697107243,1.97028721515766,2.0,0.0
Generation4_Scenario9,15,882.747583293915,44.21297156834607,1.6984770710409698,2.0,-0.36443678775622596
Generation4_Scenario10,10,690.5539857474248,44.6331133383013,9223372036854775807,1.952709809619683,-0.9286279971985663
Generation4_Scenario11,12,1016.1164496685569,67.83695455994626,0.007717140244825605,1.9156683406456139,0.0
Generation4_Scenario12,14,1069.0914032819917,30.293788179690758,0.001236309987914796,2.0,-0.36297105959431125
Generation4_Scenario13,15,755.3282873510873,22.705880524290514,5.901251395064332e-05,1.9855875121258557,0.0
Generation4_Scenario14,14,906.6467135315171,76.56990030395875,0.006562799087810527,1.9557227431647688,-0.22233500186477337
Generation4_Scenario15,7,1140.9191779053428,32.104659740493396,9223372036854775807,1.9999350189247371,-0.06897357367246576
Generation4_Scenario16,6,880.6576052184486,1.1807091404871564,0.406480356366904,2.0,-2.7653413094982757
Generation4_Scenario17,4,712.891754371504,8.934491932353268,1.3243279818634386,2.0,-3.000017760238847
Generation4_Scenario18,12,1542.398480283958,58.240329115995635,0.0010367962256173995,2.0,0.0
Generation4_Scenario19,14,1097.3061505642863,22.900705332853498,0.0017452282148584266,1.981213517207545,0.0
Generation4_Scenario20,10,1037.5282589871756,23.4349834002046,0.014000388780599053,1.9723054087335712,-0.30222887163040807
Generation4_Scenario21,15,853.4420739921118,29.842341192164497,0.0015666192739449505,1.9229836241047502,-0.44296548697309923
Generation4_Scenario22,15,1072.4929143870852,13.616753253401662,0.0005326323668736906,1.993303532579592,-0.527301746092925
Generation4_Scenario23,11,838.2064308392895,0.0020987070629097104,0.4157788592779543,2.0,-0.955386893024074
Generation4_Scenario24,10,1315.2022500340656,2.677398359786963,0.1657713063663254,-1,9223372036854775807
Generation4_Scenario25,5,1382.5445407937655,77.53650515180647,9223372036854775807,1.928481986392363,0.0
Generation4_Scenario26,14,1200.7824015475874,29.603116284119018,0.004132830417485842,2.0,-0.5935682834806004
Generation4_Scenario27,13,1043.8011397513674,3.61894991343852,0.7184701498823134,2.0,-2.664086888580452
Generation4_Scenario28,12,1242.1569471453365,48.72169253227264,9223372036854775807,2.0,-1.1303384327399073
Generation4_Scenario29,3,612.52689145528,4.148118094415651,0.15575913731244578,2.0,-2.449212770229652
Generation4_Scenario30,8,925.0430082170532,38.42591142088582,0.4942805845765838,2.0,0.0
Generation4_Scenario31,6,1285.9899569225784,9.742410023991315,0.00014522319478258583,2.0,-1.18831637677661
Generation4_Scenario32,10,882.9181592734556,67.28031794263872,0.012425714320973941,2.0,-1.3974590600687475
Generation4_Scenario33,10,933.3997035755372,32.35721087187673,0.3001010676398715,2.0,0.0
Generation4_Scenario34,8,1234.3887193648623,77.45265289668154,0.44720690325429846,2.0,0.0
Generation4_Scenario35,8,1701.4920790509864,64.69575304401778,0.0002587719641078672,1.9997976412123462,0.0
Generation4_Scenario36,13,740.3979154112092,39.27048447790164,0.061870822151907916,2.0,-1.9787491081888744
Generation4_Scenario37,15,591.281334276321,36.29338827001268,0.0014807916010248592,2.0,-0.44876081053007694
Generation4_Scenario38,9,955.2495149186792,32.07102244885485,9223372036854775807,1.9999326431402695,-0.015619229582206877
Generation4_Scenario39,10,733.5675842273689,51.42027680753113,0.638199334165054,2.0,0.0
Generation4_Scenario40,8,1408.1439617185033,23.96353548139748,0.1305034328492044,2.0,-0.8826636709604314
Generation4_Scenario41,10,956.4585270757514,64.90923758343132,0.3127650663804846,2.0,0.0
Generation4_Scenario42,14,868.6804649356765,38.527222659567485,9.07936120986077e-06,2.0,0.0
Generation4_Scenario43,14,772.5212429815418,33.94077010265798,0.03539960477720945,2.0,-0.7188068679310566
Generation4_Scenario44,6,712.9587710043401,48.343883174577485,0.531624565391342,2.0,-1.310223215664407
Generation4_Scenario45,11,973.582623664694,22.249952886369897,0.004731294820350031,1.9839461867528316,0.0
Generation4_Scenario46,9,1298.5298008293055,33.811279648743984,0.11698973766076862,2.0,-0.02888715846126337
Generation4_Scenario47,14,1127.1613534044025,31.690877674978964,0.12044141587731347,1.9970507840645049,-0.14367746321029215
Generation4_Scenario48,15,1144.3775319273102,37.43360336019135,0.8437626916872288,2.0,-0.38048658011334696
Generation4_Scenario49,13,647.5891756414435,77.50168517506032,0.002985841824631828,1.9581548443500123,-0.003157466890855512
Generation4_Scenario50,12,871.3242476315036,8.570683193226316,1.9210284337572774,2.0,-0.09811260223912517
Generation5_Scenario1,9,1222.5842759442885,20.583923199616223,0.0036962048715667183,-1,9223372036854775807
Generation5_Scenario2,13,657.424804184767,38.43266801224983,0.1978921088382261,2.0,0.0
Generation5_Scenario3,12,1072.3646816973824,62.97244279871221,0.0034356900881305987,2.0,-0.5446437398240098
Generation5_Scenario4,6,1342.3341676079679,30.27500251623971,9223372036854775807,2.0,-0.3881433046688715
Generation5_Scenario5,6,619.4726531426692,17.27332762532859,0.038982567584647604,2.0,-0.39836198427639424
Generation5_Scenario6,11,1748.23824360223,32.941197770433234,0.0011607532359366104,2.0,-3.6252936790263357
Generation5_Scenario7,12,827.9932965049502,78.83147057320497,0.5086777650821139,2.0,0.0
Generation5_Scenario8,6,704.3322569840092,76.9871113191197,0.8264215031939124,2.0,-0.0659103667020411
Generation5_Scenario9,15,1063.9503511809196,20.74832212225266,9223372036854775807,2.0,-0.8293065250184816
Generation5_Scenario10,10,794.1458748753092,16.430625794430114,2.025878366825558,2.0,0.0
Generation5_Scenario11,12,1076.059699985253,22.52713099467134,0.009935713059779748,1.992106442536505,0.0
Generation5_Scenario12,14,749.3075950494024,32.47916394398819,1.6312340820243327,2.0,-2.6856351816241903
Generation5_Scenario13,15,831.7569827293759,43.47237470818321,0.27057481009144746,2.0,-2.7983336342944836
Generation5_Scenario14,14,1435.1426901912978,80.36640578126797,0.8893635915940493,2.0,-1.2631860590895116
Generation5_Scenario15,7,1183.6721117244228,30.84065345873472,9223372036854775807,1.999423687612688,-0.2344445924199068
Generation5_Scenario16,6,645.353358190682,67.56695659627344,0.0036937388155355196,1.9761312686406376,0.0
Generation5_Scenario17,4,653.828190964805,77.46239435275379,0.3560286740937242,2.0,0.0
Generation5_Scenario18,12,791.1964304379621,49.294187863453445,0.6796012415032648,2.0,-1.3241944888986985
Generation5_Scenario19,14,1218.130885377146,25.418392263157322,2.0359478732182277,-1,9223372036854775807
Generation5_Scenario20,10,989.1144288650169,8.423845624994655,2.1733903193211987,2.0,0.0
Generation5_Scenario21,15,1476.8011259405293,80.17293677241801,0.33848531818027255,2.0,-2.613883844895245
Generation5_Scenario22,15,895.6082824488825,4.112032807723679,0.30392643066919084,2.0,-3.811606569411795
Generation5_Scenario23,11,1363.4361981709476,61.14381262832981,0.09235243294628948,2.0,-1.7974112481181381
