RecordName,ObsNum,AVG_OBS2ADC_Distance,Speed_Below_Limit,ADC2LaneBound_Distance,FastAccl,HardBrake
Generation1_Scenario5,8,749.3069076958556,14.542060632842585,0.0018373458290241139,2.0,-0.0019359825844788292
Generation1_Scenario6,12,1308.0547945226226,64.74880461245591,0.4146044056972815,2.0,-0.03912342819227159
Generation1_Scenario7,11,1007.1031037502704,32.419151393779266,0.790941270787589,2.0,0.0
Generation1_Scenario8,4,1221.2160277418097,77.40978990794953,0.32221401236880476,2.0,0.0
Generation1_Scenario9,12,990.9411817452752,77.68200284857448,0.2944448233031164,2.0,0.0
Generation1_Scenario10,15,827.21622454411,75.55078714972382,0.43382296035587326,2.0,-0.3529490573988859
Generation1_Scenario11,15,1032.0061486025513,40.30906411362497,0.0008780954569093115,2.0,-0.45889569060294527
Generation1_Scenario12,13,1048.950151842094,64.9315733411198,9223372036854775807,2.0,-1.6743958530768315
Generation1_Scenario13,9,1654.2864523544547,67.30551543228566,0.011788014747606315,-1,9223372036854775807
Generation1_Scenario14,13,691.0079641703394,10.723380355305665,6.042832344107116e-05,2.0,-1.034061842762027
Generation1_Scenario15,3,894.4256461316486,30.863613555142713,9223372036854775807,1.9975800848161436,-0.08234837195271065
Generation1_Scenario16,15,819.5463880740443,29.63434122805196,0.00036565956926293454,1.9452558519280057,-0.4866564714260351
Generation1_Scenario17,5,899.3967116192896,25.414854083868043,1.9890523921960146,2.0,0.0
Generation1_Scenario18,3,516.9991282964587,32.92419817028096,0.5708376636971076,2.0,-0.9622244924507335
Generation1_Scenario19,8,721.8218618878349,62.15129457961076,0.0004027482196361407,2.0,-2.8075388862433437
Generation1_Scenario20,12,793.1225667598454,28.636329276083146,0.0010730410914825696,2.0,-1.0332696538302577
Generation1_Scenario21,12,1886.165460854161,64.76529366945306,0.3866836927393605,2.0,0.0
Generation1_Scenario22,8,896.3869835566883,4.641189301223257,0.2676974847436289,2.0,-1.185542764244351
Generation1_Scenario23,4,1139.8236381686252,67.0729699770925,0.0016723053562962855,-1,9223372036854775807
Generation1_Scenario24,12,905.5367525800169,79.71596298026688,0.3068925886991942,2.0,0.0
Generation1_Scenario25,10,1705.0461345663102,77.42749156615916,0.5665893186889327,2.0,0.0
Generation1_Scenario26,11,1119.516856429333,-4.511808708934989,0.36077200168749823,2.0,-0.4172464688118729
Generation1_Scenario27,6,518.2723267695004,32.23176733681957,9223372036854775807,1.967093183355271,-0.05228804774725108
Generation1_Scenario28,6,430.2099752716628,32.4163924404089,0.7027684897900567,2.0,0.0
Generation1_Scenario29,8,659.7637481965081,21.862172467166488,1.6374975807934644,2.0,-1.799487251716009
Generation1_Scenario30,6,670.5061020704289,35.670159262305894,0.14554005257878833,2.0,0.0
Generation1_Scenario31,5,1164.1166981488805,77.63414777629463,0.003293728300711023,1.9934856457867953,0.0
Generation1_Scenario32,7,752.1886688427229,19.55749057913996,0.020564373638722787,2.0,-1.4217103714910067
Generation1_Scenario33,9,719.9564965041558,31.12631188052321,0.003936962838463829,1.9968975715381951,-0.02555075568772832
Generation1_Scenario34,10,599.795172060251,51.46124444996737,0.886974373093665,2.0,0.0
Generation1_Scenario35,6,935.1484111362555,61.242104434932855,0.6200678995113468,2.0,-0.7135921499728847
Generation1_Scenario36,9,692.2047392648966,38.41601190719018,0.7118230653710219,2.0,0.0
Generation1_Scenario37,12,660.581758787458,15.529940983963499,0.3194780935532271,2.0,-0.023127463898592014
Generation1_Scenario38,15,1358.541011788099,64.22765920185904,0.4136435974535589,2.0,0.0
Generation1_Scenario39,4,751.7306804914432,31.41052900998958,9223372036854775807,1.946048350580737,-0.16638147969554856
Generation1_Scenario40,7,1223.843340845053,92.11047494309322,0.04626592480503817,2.0,-0.634866973228608
Generation1_Scenario41,3,991.2328836988228,38.48583594475559,0.23789991242966502,2.0,-0.005969879539182167
Generation1_Scenario42,3,465.2210481508175,0.20267474877072544,0.5170585964236389,2.0,-1.161713005475262
Generation1_Scenario43,14,790.2799399832658,31.49351171740834,9223372036854775807,1.9257600890685276,-0.18485254173315774
Generation1_Scenario44,5,1189.8070615708605,32.15292453085861,1.7591289708077147,2.0,-1.65962090672628
Generation1_Scenario45,5,1060.5367013509058,16.42775192567445,2.0406192399666496,2.0,0.0
Generation1_Scenario46,14,1079.2056182827946,32.64186291485636,0.35040859280065456,2.0,-0.1327094970146009
Generation1_Scenario47,8,923.0822820994482,16.697144168364268,0.5332941483258119,2.0,0.0
Generation1_Scenario48,13,1083.8044501861314,1.0475126702500042,0.00039809135411423137,2.0,-2.981995816910459
Generation1_Scenario49,12,1423.2956192358024,-1.7313274169541621,0.2796281675095082,2.0,-2.4047812860842597
Generation1_Scenario50,3,409.56200088077964,0.2044013832064593,0.8849361378658862,2.0,-0.04039443176294159
Generation2_Scenario1,6,704.7187641230336,12.387034973829635,0.3082655592585196,2.0,0.0
Generation2_Scenario2,7,917.8149743965306,38.43068328716726,0.14145417031862503,2.0,0.0
Generation2_Scenario3,3,2232.311401626072,65.25193414649647,0.005655551795436171,1.9996885421650958,-1.5195391103337625
Generation2_Scenario4,14,1747.0971935309663,66.97647437296233,0.13031644054171762,2.0,-1.1394772252584902
Generation2_Scenario5,8,950.3126237642118,32.121279527495524,9223372036854775807,1.9926543547311653,-0.06431369785908371
Generation2_Scenario6,12,1109.2186973676978,16.429722330388095,0.6033420561065418,2.0,0.0
Generation2_Scenario7,11,1397.178327153305,77.69275271783286,0.4573736949783262,2.0,-0.10122800441955733
Generation2_Scenario8,4,518.3230912740541,25.40657145011263,2.0346496620603745,2.0,0.0
Generation2_Scenario9,12,1095.8307742718282,77.15184667908973,0.6429969631819171,2.0,-0.06348246142697853
Generation2_Scenario10,15,854.3895460860234,33.52692995250953,0.25583265568980373,2.0,-3.037000600397237
Generation2_Scenario11,15,1184.6206662872905,25.41446240897885,2.0314506040597173,2.0,0.0
Generation2_Scenario12,13,1334.416764529874,32.41767636282437,0.10482004342194298,2.0,-3.2851054873096692
Generation2_Scenario13,9,1059.0877391843596,26.96789815345784,1.9902171147669832,2.0,-1.2323098033515534
Generation2_Scenario14,13,776.0343421128904,25.483729058536618,1.7695075834704395,2.0,-0.1706128018410501
Generation2_Scenario15,3,624.1632127784848,34.916037313400984,0.20130515569353535,2.0,-0.8867368883109258
Generation2_Scenario16,15,645.3904886205397,39.131452306061405,0.10223106964919383,2.0,-1.550138099754176
Generation2_Scenario17,5,1202.8447220055793,76.04184636708331,9223372036854775807,2.0,-0.586878134721612
Generation2_Scenario18,3,874.646112695431,74.62963544663877,0.0007234479815204919,1.9505855789337285,-0.19347320549251684
Generation2_Scenario19,8,865.7804273015033,78.70362417944578,0.919611543825953,2.0,0.0
Generation2_Scenario20,12,716.7822232293539,57.31980641303443,0.0014000707284434419,2.0,-0.9371966984968386
Generation2_Scenario21,12,1010.3934654176124,18.625175872627683,0.0024458558193554687,2.0,-2.8679783615937855
Generation2_Scenario22,8,1084.7314162874595,36.68957654653044,0.012453905648877021,2.0,-1.6928992862260983
Generation2_Scenario23,4,920.2567204780801,31.603470126502224,9223372036854775807,1.9814900508312714,-0.1540883149190169
Generation2_Scenario24,12,786.2934332360963,64.41866170876037,0.5271113679728427,2.0,0.0
Generation2_Scenario25,10,669.6289564612053,38.421770352364966,0.4603564588187441,2.0,0.0
Generation2_Scenario26,11,1482.3697944491964,74.88437172473694,0.3232336222225186,2.0,0.0
Generation2_Scenario27,6,1455.2687102125321,77.41843645705771,0.49862808498694217,2.0,0.0
Generation2_Scenario28,6,583.9312510935298,50.213575269446935,0.40267192034093535,2.0,-1.0220792714505655
Generation2_Scenario29,8,1203.4258263447482,20.31265232499517,0.00402767311142018,1.9476788143909392,0.0
Generation2_Scenario30,6,746.5995125735568,30.71645153076529,0.003052540273141462,1.9288547600461947,-0.09304021615210215
Generation2_Scenario31,5,1145.2267402102332,72.83388418448871,0.030992015606154347,2.0,-2.621563690597446
Generation2_Scenario32,7,1281.4321356541848,62.485619553449,0.37488015583424933,2.0,-0.8470347711415105
Generation2_Scenario33,9,998.3781681627866,77.41788510016929,0.5957616393680237,2.0,0.0
Generation2_Scenario34,10,877.8383565380402,75.9226333910106,9223372036854775807,2.0,-0.20815770837182968
Generation2_Scenario35,6,1212.2525666183662,59.73153890066208,9223372036854775807,2.0,-0.9469440668418115
Generation2_Scenario36,9,1074.0833169309471,19.06852718913575,0.00161110924710173,2.0,0.0
Generation2_Scenario37,12,1432.1612705368536,32.42226275433325,0.5445372700673274,2.0,0.0
Generation2_Scenario38,15,801.3663715463842,25.430117169776608,1.7224644910671194,2.0,0.0
Generation2_Scenario39,4,459.38648637736236,31.95875158859846,0.008069106312894696,1.9999975598892197,-0.11025236996385367
Generation2_Scenario40,7,1234.56915330895,51.564072354306575,0.279070096967743,2.0,-1.0281711811642393
Generation2_Scenario41,3,761.7837539268199,45.0598638361881,9223372036854775807,1.996576301797342,-1.0097761799965652
Generation2_Scenario42,3,698.298440488034,64.43147740175678,0.44346213137012663,2.0,0.0
Generation2_Scenario43,14,1221.236819741685,68.3751820099946,0.002305847029640361,2.0,-0.1916934585929104
Generation2_Scenario44,5,922.9561358440785,57.2566845257477,0.0022965698797301065,1.9866013528980222,-0.9382765263377156
Generation2_Scenario45,5,1418.1143180686802,2.1291661776652724,0.4741557005943215,2.0,-3.089551119436016
Generation2_Scenario46,14,1017.2090352699888,42.07870563288086,0.12367734824258944,2.0,-0.3433993587338092
Generation2_Scenario47,8,908.5632465367673,8.46030152392349,1.9923012412823433,2.0,0.0
Generation2_Scenario48,13,1072.835173954542,17.28083639744898,0.3590192177716159,2.0,0.0
Generation2_Scenario49,12,1275.3377552255367,38.47297910804256,0.10366432826171913,2.0,0.0
Generation2_Scenario50,3,1081.958824619401,21.723826922186603,0.05829003185473025,2.0,-1.6444269065579251
Generation3_Scenario1,6,1052.3257318735627,0.4031704712815696,1.8880418522789908,-1,9223372036854775807
Generation3_Scenario2,7,1043.70808606916,65.16343897688733,0.35790021896658786,2.0,-0.9821222331715559
Generation3_Scenario3,3,276.53568617353193,38.50227629225102,0.3341186660068239,2.0,-0.01395043536179736
Generation3_Scenario4,14,781.0179092686056,8.504866138175089,1.1073318004287198,2.0,0.0
Generation3_Scenario5,8,683.343515739689,8.45039818598211,0.2987826394585952,2.0,0.0
Generation3_Scenario6,12,719.7946347029642,16.44873027004263,0.5204916482965617,2.0,0.0
Generation3_Scenario7,11,1048.6589164756963,30.98875359625508,0.00360793495930477,1.9804685056500635,-0.2634041023050991
Generation3_Scenario8,4,667.4341802026247,8.494912704919777,0.3341069161330016,2.0,-3.849204878522017
Generation3_Scenario9,12,1499.8816149456109,6.837674340389096,0.0023386402477698705,2.0,-1.1417772365112753
Generation3_Scenario10,15,1854.1854393288522,76.19489134515547,0.0015664819833816543,1.9757969213936883,-0.22336592361081126
Generation3_Scenario11,15,1729.568303229257,68.4501227742583,0.0017604547090267677,-1,9223372036854775807
Generation3_Scenario12,13,637.2928789030643,68.07318084693728,0.5926571438518028,1.7056118578534236,-0.24056901747179502
Generation3_Scenario13,9,1215.8090547375314,32.42112091223974,0.4866403734487913,2.0,0.0
Generation3_Scenario14,13,1155.6547244665153,38.86960248987381,0.23546842459935588,2.0,0.0
Generation3_Scenario15,3,1419.3002506732582,22.255280216834798,0.0021375163535603437,1.9870951398782821,0.0
Generation3_Scenario16,15,1577.9533702899057,80.69833035022916,0.20366941464572294,2.0,-0.8544371190814706
Generation3_Scenario17,5,1599.7320706963346,32.428314087402725,0.4135921359942405,2.0,0.0
Generation3_Scenario18,3,844.5800066222528,31.28024580497535,9223372036854775807,1.9811138717676147,-0.2186363472540032
Generation3_Scenario19,8,1266.8345102646842,63.25237789223045,0.23393374088700802,2.0,-2.8741269592654493
Generation3_Scenario20,12,1379.5925236664425,82.20032640654905,0.0018747693413244297,1.5696104120979855,-0.1612270849758747
Generation3_Scenario21,12,722.2530552288085,8.43122540087716,2.178756975998042,2.0,0.0
Generation3_Scenario22,8,664.3011349751503,8.419792779628168,1.812060095901972,2.0,0.0
Generation3_Scenario23,4,1065.9250676165314,64.42106362642522,0.26865703176296857,-1,9223372036854775807
Generation3_Scenario24,12,916.6377438480654,78.09454255537209,0.1405673310746317,2.0,-1.616120933586597
Generation3_Scenario25,10,1067.3520697074055,32.422218561167014,0.4834131682763588,2.0,-0.01630079468226307
Generation3_Scenario26,11,677.3586063331942,24.826203865476764,0.0014829230864714749,2.0,0.0
Generation3_Scenario27,6,931.2945819892337,75.72598896398685,0.009757756421183426,1.9998970882169016,-1.6338478613034437
Generation3_Scenario28,6,722.1064992547034,32.39959414250178,9223372036854775807,1.991360160841284,-0.02121986127594122
Generation3_Scenario29,8,876.6438445075645,66.59467995011552,0.03217044262421492,2.0,-0.09638192622983735
Generation3_Scenario30,6,694.2534564198746,-2.3737171089043407,0.2870968336953225,2.0,-1.9327609516520876
Generation3_Scenario31,5,442.97351326403276,21.13373307042557,9223372036854775807,2.0,-0.6593124784601725
Generation3_Scenario32,7,940.562986259173,32.72943080159582,0.34068844560299766,2.0,0.0
Generation3_Scenario33,9,1345.0380252847392,-2.3444489797261063,0.3106608752600892,-1,9223372036854775807
Generation3_Scenario34,10,1067.9431074383879,77.17903031319537,0.016592846690814508,2.0,0.0
Generation3_Scenario35,6,768.4958179849717,26.231354938419557,9223372036854775807,2.0,-4.085396752622894
Generation3_Scenario36,9,641.5425881754359,32.421853941896316,0.5261673984120715,2.0,0.0
Generation3_Scenario37,12,1284.6856388985018,69.29979335008127,0.002481907286001006,2.0,0.0
Generation3_Scenario38,15,708.1935342308001,37.312829347989314,0.5540928624464684,2.0,-1.7086543707381316
Generation3_Scenario39,4,848.0737906528383,44.51515281315885,9223372036854775807,2.0,-1.0294519217560536
Generation3_Scenario40,7,663.1228248008557,38.41652811596828,0.29900216203485475,2.0,0.0
Generation3_Scenario41,3,651.3224098472884,16.673252252512683,0.6078056260623456,2.0,-0.05702335050625539
Generation3_Scenario42,3,485.3340631206322,51.41199876992339,0.6236109126929615,2.0,0.0
Generation3_Scenario43,14,1363.031324859876,37.37104316482412,0.2244844884120592,2.0,-1.5904542976228424
Generation3_Scenario44,5,858.7695359648621,32.43559413906214,0.35773136783415166,2.0,0.0
Generation3_Scenario45,5,1152.527360710145,38.43210785834778,0.7442346868365673,2.0,0.0
Generation3_Scenario46,14,1224.3472084442055,64.43312870264042,0.45574067315723976,2.0,0.0
Generation3_Scenario47,8,890.201099352935,77.54170000959363,0.44161622368842585,2.0,-0.0007174062325164955
Generation3_Scenario48,13,1236.3101788904607,38.430446061721184,0.2690443152506089,2.0,0.0
Generation3_Scenario49,12,812.3611240224373,31.140969910653908,9223372036854775807,1.9999999999999998,-0.23562208821496722
Generation3_Scenario50,3,899.5966873696774,32.08810032079659,0.4373734563135086,2.0,0.0
Generation4_Scenario1,6,892.8113050979499,33.53004121173696,0.13423699763422933,-1,9223372036854775807
Generation4_Scenario2,7,1888.6321228011927,77.63065523990898,0.004230567862842402,2.0,0.0
Generation4_Scenario3,3,286.46421413316796,39.78004625985304,0.19838584111565505,2.0,-1.2170795277296214
Generation4_Scenario4,14,735.1571492867213,2.1677407392807453,0.005429801560761092,2.0,0.0
Generation4_Scenario5,8,309.1949427538033,33.645366569546034,0.0027502570354069485,1.933879036342166,0.0
Generation4_Scenario6,12,1300.250322637601,77.4345890554525,0.4295506556024054,2.0,-0.17054981580463294
Generation4_Scenario7,11,1077.2375155275445,32.42697807701691,0.41925013165412733,2.0,0.0
Generation4_Scenario8,4,907.3914585783745,55.14632159129451,1.9290649809403058,2.0,-1.5366905598828267
Generation4_Scenario9,12,914.1980436026588,15.79369130860617,0.3489901617578144,-1,9223372036854775807
Generation4_Scenario10,15,823.8976229677947,12.049381366481533,0.35875256895221486,2.0,-0.8905705034150533
Generation4_Scenario11,15,592.5255882940878,8.418352490182976,2.155129544919928,2.0,0.0
Generation4_Scenario12,13,843.3666032089751,31.156375901318434,0.5378982079280928,2.0,-0.32751705675193016
Generation4_Scenario13,9,1054.5798678589622,36.027167100465114,0.531167148241384,-1,9223372036854775807
Generation4_Scenario14,13,1012.316384878397,29.348863591360278,0.2410345556049403,2.0,-1.4416008459741243
Generation4_Scenario15,3,1198.8248106987458,-3.2732276608362234,0.13941456767158458,2.0,-3.9318400296065685
Generation4_Scenario16,15,1265.6548241152464,64.74375191270401,4.295751036625983e-05,2.0,-3.6147946146535666
Generation4_Scenario17,5,1166.3185855099869,21.728214871456572,1.894758043458035,2.0,0.0
Generation4_Scenario18,3,876.110191878769,32.42035910147516,9223372036854775807,1.9713615586077815,-0.5374261501533603
Generation4_Scenario19,8,771.5485865478471,23.747849177118916,0.000282227455526315,2.0,-0.08229132542671451
Generation4_Scenario20,12,1397.4803062215008,8.432696930878087,0.2035604373974202,2.0,0.0
Generation4_Scenario21,12,817.3072023171316,58.189556472624055,0.535880095645884,1.9988262957773797,-0.698278720916591
Generation4_Scenario22,8,1232.408608417897,64.40909911548928,0.4769020771785571,-1,9223372036854775807
Generation4_Scenario23,4,831.5305325298953,22.368804051613544,0.010738003356462661,1.9819925005598342,0.0
Generation4_Scenario24,12,1159.9053407231515,77.26451713892304,0.2058879766310443,2.0,0.0
Generation4_Scenario25,10,1227.7348683047023,22.335847080893245,0.0010601939227432922,1.9959952946587283,0.0
Generation4_Scenario26,11,616.4257250232672,31.455590582505472,0.5235942109551227,2.0,0.0
Generation4_Scenario27,6,1688.4513075080258,2.6176706391533777,0.11648005573085786,2.0,-2.438929264831387
Generation4_Scenario28,6,450.06623318728265,30.915092037827435,0.5539979760520234,2.0,0.0
Generation4_Scenario29,8,1008.4243964980934,73.13878591581687,0.0026818293316500795,2.0,-1.0358002831905053
Generation4_Scenario30,6,849.9218434215217,31.865349822830446,0.002983826469188322,1.9736516086482416,-0.1129571425910897
Generation4_Scenario31,5,2185.5570227695835,63.26135527377331,0.006484287573007324,2.0,-0.15937119972871164
Generation4_Scenario32,7,786.781171027848,61.201534767901926,0.6630762438546779,2.0,-0.5387062631217141
Generation4_Scenario33,9,1547.754680191242,28.028057559277173,0.00284311366414399,1.9941224594217548,-1.7040865506512914
Generation4_Scenario34,10,822.7839523074956,16.402921621296045,1.7203773327363283,2.0,-0.013891938927996198
Generation4_Scenario35,6,639.2563268059795,64.4455150968347,0.30649359217930766,2.0,0.0
Generation4_Scenario36,9,892.5967251803394,6.640835663270799,1.9127103945805835,2.0,0.0
Generation4_Scenario37,12,1347.7803348289524,21.983936854514866,0.2900364229120647,2.0,0.0
Generation4_Scenario38,15,820.0956376195768,76.97125332700972,0.8615073759618523,2.0,0.0
Generation4_Scenario39,4,906.4783982334608,51.4282997309818,0.5806818094767754,2.0,0.0
Generation4_Scenario40,7,931.4321023128507,77.55132167595988,0.16358456235581922,2.0,0.0
Generation4_Scenario41,3,1166.020367970966,8.919628349658261,9223372036854775807,1.9822025184612668,-0.038995878269597044
Generation4_Scenario42,3,488.34758218991504,45.31539969356113,0.8395534520717828,2.0,-1.3966574605802529
Generation4_Scenario43,14,1234.5159194624775,23.63488820935499,0.2859955486598935,2.0,0.0
Generation4_Scenario44,5,1400.7678651296708,35.471956414542674,0.38028967793520674,2.0,-2.932644339362254
Generation4_Scenario45,5,1278.8711945003367,5.113655010300995,0.004397629867964403,2.0,-1.5029649406926193
Generation4_Scenario46,14,966.9415151466018,31.144524266721483,0.36589852023180675,2.0,-0.10201948697321903
Generation4_Scenario47,8,1200.7124577374993,22.638920800202364,0.006730110664220131,2.0,-0.7738365615684294
Generation4_Scenario48,13,1281.3247697323868,74.89456465879198,0.6131547936662363,2.0,-1.9238664170075073
Generation4_Scenario49,12,1194.9513259297264,77.34098470172681,0.4113282219553858,2.0,-0.0927723258147667
Generation4_Scenario50,3,1546.3801777440865,27.614932372770774,0.003985282320693596,2.0,-1.8321224523706041
Generation5_Scenario1,6,878.5370243440049,31.58583979058225,0.2519406432758081,-1,9223372036854775807
Generation5_Scenario2,7,848.2370755158657,64.41582328993007,0.47429429980312815,2.0,0.0
Generation5_Scenario3,3,1075.40856480982,35.67473655948695,0.17112261814952356,2.0,-0.8021071106476808
Generation5_Scenario4,14,999.9254243267445,44.60167021398404,9223372036854775807,1.9572391924388526,-1.2379837355961223
Generation5_Scenario5,8,1670.0746483649716,81.2281950320513,0.12258837856173503,2.0,-0.34446797632730536
Generation5_Scenario6,12,978.7419758077818,8.80846960942359,0.0039582700295988866,2.0,-1.692220326978471
Generation5_Scenario7,11,871.01134558762,25.428635015345087,1.7478858302568214,2.0,0.0
Generation5_Scenario8,4,1212.2393521985614,22.462047963653397,0.008492078957836713,1.9966402775020233,0.0
Generation5_Scenario9,12,1294.7016430630426,62.30757990723806,0.23997452741512743,2.0,0.0
Generation5_Scenario10,15,786.5945657429846,38.41794054560165,0.34259006988045043,2.0,0.0
Generation5_Scenario11,15,916.4778227306462,51.421753244000406,2.0152825560267864,2.0,0.0
Generation5_Scenario12,13,673.7221953375009,38.43557569955429,0.46220175577873673,2.0,0.0
Generation5_Scenario13,9,1482.4791472928157,84.42782285499004,0.0015068260578667526,1.9801776345652917,-1.4336276324253558
Generation5_Scenario14,13,1523.6083251617843,28.231407869831465,0.0012242873703971903,2.0,0.0
Generation5_Scenario15,3,452.1333564085922,21.034088753698917,1.1949147393692523,2.0,-2.457812304639895
Generation5_Scenario16,15,511.22842769039124,21.98557856145981,2.1492447240864223,1.5843501961684592,-0.07635353967623251
Generation5_Scenario17,5,1760.5981115110467,57.67625874781583,0.0005854609596658594,1.9998467204586934,-0.7895993276182447
Generation5_Scenario18,3,1005.0200495352592,34.40161112073443,0.19680323571869182,2.0,-0.8011724417910017
Generation5_Scenario19,8,1185.896802412116,64.97953402634705,0.0011818695847063542,2.0,0.0
Generation5_Scenario20,12,1223.2391579088546,77.42411471753154,0.9500020044413963,2.0,0.0
Generation5_Scenario21,12,934.0567200395393,66.18365076917542,0.0067262785823760125,1.9990380510527634,0.0
Generation5_Scenario22,8,976.1049044207707,0.425131368927012,1.8735300721734747,2.0,0.0
Generation5_Scenario23,4,1435.0552768602188,26.52902608922944,0.37518945012010285,2.0,-1.0925093915277382
Generation5_Scenario24,12,1181.436908573077,22.145877723732255,0.003335104848838237,1.988259461794112,0.0
